Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr),Pivot,R1,S1,R2,S2
06-Nov-2019,11911.5,12002.9,11850.25,11966.05,603351290,23324.97,11919.35,11976.8,11859.75,12036.4,11802.3
07-Nov-2019,12021.1,12021.4,11946.85,12012.05,562963817,20898.24,11939.73,12029.21,11876.56,12092.38,11787.08
08-Nov-2019,11987.15,12034.15,11888.75,11908.15,789254360,22931.52,11993.43,12040.01,11965.46,12067.98,11918.88
11-Nov-2019,11879.2,11932.65,11853.95,11913.45,548979515,16548.47,11943.68,11998.61,11853.21,12089.08,11798.28
13-Nov-2019,11908.3,11946.8,11823.2,11840.45,659035969,20401.5,11900.02,11946.09,11867.39,11978.72,11821.32
14-Nov-2019,11858.75,11895.65,11802.65,11872.1,559494025,19114.86,11870.15,11917.1,11793.5,11993.75,11746.55
15-Nov-2019,11904.2,11973.65,11879.25,11895.45,580154179,22350.63,11856.8,11910.95,11817.95,11949.8,11763.8
18-Nov-2019,11915.15,11946.2,11867.6,11884.5,514352437,17991.41,11916.12,11952.99,11858.59,12010.52,11821.72
19-Nov-2019,11919.45,11958.85,11881.75,11940.1,613909679,21574.84,11899.43,11931.26,11852.66,11978.03,11820.83
20-Nov-2019,12004.75,12038.6,11966.05,11999.1,646661147,24341.14,11926.9,11972.05,11894.95,12004.0,11849.8
21-Nov-2019,12025.65,12028.2,11956.9,11968.4,557685781,21609.99,12001.25,12036.45,11963.9,12073.8,11928.7
22-Nov-2019,11967.3,11968.1,11883.5,11914.4,486815185,19243.57,11984.5,12012.1,11940.8,12055.8,11913.2
25-Nov-2019,11922.45,12084.5,11919.75,12073.75,534289467,19990.44,11922.0,11960.5,11875.9,12006.6,11837.4
26-Nov-2019,12110.2,12132.45,12006.35,12037.7,1201335831,46030.62,12026.0,12132.25,11967.5,12190.75,11861.25
27-Nov-2019,12068.5,12114.9,12055.15,12100.7,584226618,19937.4,12058.83,12111.31,11985.21,12184.93,11932.73
28-Nov-2019,12132.1,12158.8,12099.95,12151.15,620479403,21229.58,12090.25,12125.35,12065.6,12150.0,12030.5
29-Nov-2019,12146.2,12147.4,12017.4,12056.05,804430391,21838.04,12136.63,12173.31,12114.46,12195.48,12077.78
02-Dec-2019,12137.05,12137.15,12023.7,12048.2,720945335,23113.18,12073.62,12129.84,11999.84,12203.62,11943.62
03-Dec-2019,12067.65,12068.6,11956.4,11994.2,605789334,18203.76,12069.68,12115.66,12002.21,12183.13,11956.23
04-Dec-2019,11969.95,12054.7,11935.3,12043.2,747193818,22132.83,12006.4,12056.4,11944.2,12118.6,11894.2
05-Dec-2019,12071.25,12081.2,11998.75,12018.4,562228745,19589.81,12011.07,12086.84,11967.44,12130.47,11891.67
06-Dec-2019,12047.35,12057.05,11888.85,11921.5,609221205,18245.49,12032.78,12066.81,11984.36,12115.23,11950.33
09-Dec-2019,11939.1,11981.95,11888.05,11937.5,599115748,16672.87,11955.8,12022.75,11854.55,12124.0,11787.6
10-Dec-2019,11950.5,11953.2,11844.7,11856.8,650219487,16514.63,11935.83,11983.61,11889.71,12029.73,11841.93
11-Dec-2019,11867.35,11923.2,11832.3,11910.15,997655048,18760.57,11884.9,11925.1,11816.6,11993.4,11776.4
12-Dec-2019,11944.3,12005.5,11934.0,11971.8,752617138,18401.22,11888.55,11944.8,11853.9,11979.45,11797.65
13-Dec-2019,12026.4,12098.85,12023.6,12086.7,597712516,20626.8,11970.43,12006.86,11935.36,12041.93,11898.93
16-Dec-2019,12131.35,12134.65,12046.3,12053.95,437703921,16110.34,12069.72,12115.84,12040.59,12144.97,11994.47
17-Dec-2019,12082.45,12182.75,12070.35,12165.0,499585789,20968.79,12078.3,12110.3,12021.95,12166.65,11989.95
18-Dec-2019,12197.0,12237.7,12163.45,12221.65,518854651,22341.06,12139.37,12208.39,12095.99,12251.77,12026.97
19-Dec-2019,12223.4,12268.35,12191.15,12259.7,623049839,19761.9,12207.6,12251.75,12177.5,12281.85,12133.35
20-Dec-2019,12266.45,12293.9,12252.75,12271.8,810676090,25750.24,12239.73,12288.31,12211.11,12316.93,12162.53
23-Dec-2019,12235.45,12287.15,12213.25,12262.75,604782354,18078.23,12272.82,12292.89,12251.74,12313.97,12231.67
24-Dec-2019,12269.25,12283.7,12202.1,12214.55,470290298,13864.56,12254.38,12295.51,12221.61,12328.28,12180.48
26-Dec-2019,12211.85,12221.55,12118.85,12126.55,520326632,16362.31,12233.45,12264.8,12183.2,12315.05,12151.85
27-Dec-2019,12172.9,12258.45,12157.9,12245.8,383788556,13676.2,12155.65,12192.45,12089.75,12258.35,12052.95
30-Dec-2019,12274.9,12286.45,12213.8,12255.85,411084614,14556.73,12220.72,12283.54,12182.99,12321.27,12120.17
31-Dec-2019,12247.1,12247.1,12151.8,12168.45,426931711,14812.89,12252.03,12290.26,12217.61,12324.68,12179.38
01-Jan-2020,12202.15,12222.2,12165.3,12182.5,304078039,10445.68,12189.12,12226.44,12131.14,12284.42,12093.82
02-Jan-2020,12198.55,12289.9,12195.25,12282.2,407697594,15256.55,12190.0,12214.7,12157.8,12246.9,12133.1
03-Jan-2020,12261.1,12265.6,12191.35,12226.65,428770054,16827.27,12255.78,12316.31,12221.66,12350.43,12161.13
06-Jan-2020,12170.6,12179.1,11974.2,11993.05,396501419,16869.22,12227.87,12264.39,12190.14,12302.12,12153.62
07-Jan-2020,12079.1,12152.15,12005.35,12052.95,447818617,17797.68,12048.78,12123.36,11918.46,12253.68,11843.88
08-Jan-2020,11939.1,12044.95,11929.6,12025.35,445991640,18281.15,12070.15,12134.95,11988.15,12216.95,11923.35
09-Jan-2020,12153.15,12224.05,12132.55,12215.9,477469878,18456.64,11999.97,12070.34,11954.99,12115.32,11884.62
10-Jan-2020,12271.0,12311.2,12213.2,12256.8,660627930,18818.62,12190.83,12249.11,12157.61,12282.33,12099.33
13-Jan-2020,12296.7,12337.75,12285.8,12329.55,500968242,17522.13,12260.4,12307.6,12209.6,12358.4,12162.4
14-Jan-2020,12333.1,12374.25,12308.7,12362.3,616260555,17948.92,12317.7,12349.6,12297.65,12369.65,12265.75
